Time,Predict
93000000.0,-5.01500180689618e-05
93000500.0,0.00018671349971555173
93001000.0,-0.0003556827432475984
93001500.0,-0.0004218656104058027
93002000.0,-0.00018715970509219915
93002500.0,0.0005389171419665217
93003000.0,8.225778583437204e-05
93003500.0,-5.49060532648582e-05
93004000.0,0.0002579467254690826
93004500.0,0.00028396546258591115
93005000.0,-0.00048271860578097403
93005500.0,-0.0005147588672116399
93006000.0,-0.0002224115887656808
93006500.0,0.00016842382319737226
93007000.0,9.549918468110263e-05
93007500.0,-0.0002395149931544438
93008000.0,-8.169905777322128e-05
93008500.0,-0.000411657034419477
93009000.0,-0.00010551010200288147
93009500.0,-3.100245157838799e-05
93010000.0,0.0001407262752763927
93010500.0,0.00026549314497970045
93011000.0,-0.0002684425562620163
93011500.0,-0.00020473489712458104
93012000.0,0.00011317490134388208
93012500.0,-1.2381140550132841e-05
93013000.0,-0.00023906822025310248
93013500.0,3.66089770977851e-05
93014000.0,-0.0001979249791475013
93014500.0,-0.0002568596100900322
93015000.0,-0.00014881046081427485
93015500.0,0.00020381972717586905
93016000.0,-0.00034706186852417886
93016500.0,-0.0002819907385855913
93017000.0,-1.6454089291073615e-06
93017500.0,2.266425872221589e-05
93018000.0,0.00022523781808558851
93018500.0,-0.000210180165595375
93019000.0,-0.00032452744198963046
93019500.0,-0.0003461504529695958
93020000.0,-6.1002414440736175e-05
93020500.0,-0.00020672073878813535
93021000.0,0.00017376619507558644
93021500.0,0.00024865861632861197
93022000.0,0.00011313654249534011
93022500.0,0.00023020250955596566
93023000.0,-0.00016006879741325974
93023500.0,-0.00021654958254657686
93024000.0,-0.0006469542277045548
93024500.0,0.0002139803400496021
93025000.0,2.36216565099312e-05
93025500.0,-0.00020057903020642698
93026000.0,-0.0004085925465915352
93026500.0,-0.0002768221020232886
93027000.0,-0.0009391542407684028
93027500.0,0.0003691967867780477
93028000.0,-0.00013150488666724414
93028500.0,-1.148396677308483e-05
93029000.0,-0.0007077312329784036
93029500.0,-0.0006361479754559696
93030000.0,-0.0007329263025894761
93030500.0,-8.333624282386154e-05
93031000.0,-3.955809916078579e-06
93031500.0,2.5334298697998747e-05
93032000.0,0.00040509033715352416
93032500.0,0.0005783970700576901
