Time,Predict
93000000.0,-1.5997473383322358e-05
93000500.0,-1.8129319869331084e-05
93001000.0,-0.0001982042012969032
93001500.0,-0.00012079859880032018
93002000.0,5.52799210709054e-05
93002500.0,-0.0004886031383648515
93003000.0,4.783706390298903e-05
93003500.0,0.0005675865686498582
93004000.0,-0.0005389305879361928
93004500.0,-0.00038069242145866156
93005000.0,2.596947888378054e-05
93005500.0,-0.000156885726028122
93006000.0,0.0002224390336778015
93006500.0,0.0005325093516148627
93007000.0,-0.0001543894613860175
93007500.0,-0.00012878599227406085
93008000.0,-3.921787720173597e-05
93008500.0,0.0001954374456545338
93009000.0,9.739468623592984e-06
93009500.0,-0.00046616673353128135
93010000.0,-0.00040261511458083987
93010500.0,0.00016798220167402178
93011000.0,-0.00016200717072933912
93011500.0,0.0004347092180978507
93012000.0,3.195811586920172e-05
93012500.0,-5.980961213936098e-05
93013000.0,-0.00032305982313118875
93013500.0,0.00021091547387186438
93014000.0,-2.870309072022792e-05
93014500.0,4.904581146547571e-05
93015000.0,-0.00038891102303750813
93015500.0,-0.0005066494923084974
93016000.0,-8.746875391807407e-05
93016500.0,-0.00012052348756697029
93017000.0,-5.1865295972675085e-05
93017500.0,4.572097896016203e-05
93018000.0,7.633829955011606e-05
93018500.0,0.00016570712614338845
93019000.0,-0.000302853062748909
93019500.0,3.718990774359554e-05
93020000.0,-2.6731955586001277e-05
93020500.0,0.00010645283327903599
93021000.0,-0.00025711566559039056
93021500.0,5.941346171312034e-05
93022000.0,0.00027841507107950747
93022500.0,0.00045014338684268296
93023000.0,1.7532329366076738e-05
93023500.0,6.358378595905378e-05
93024000.0,0.00024568132357671857
93024500.0,0.00027690912247635424
93025000.0,0.00020081797265447676
93025500.0,-4.918244940199656e-06
93026000.0,0.00046054297126829624
93026500.0,-0.00017814221791923046
93027000.0,0.00012605951633304358
93027500.0,0.0005275571020320058
93028000.0,-0.00014746135275345296
93028500.0,0.0002561882429290563
93029000.0,6.727074651280418e-05
93029500.0,0.0002887994050979614
93030000.0,0.00022329893545247614
93030500.0,0.00022888279636390507
93031000.0,-0.0002121419965988025
93031500.0,7.721965812379494e-05
93032000.0,-0.0002106338506564498
93032500.0,0.00015328364679589868
93033000.0,-9.019976278068498e-05
93033500.0,-0.0008868775330483913
93034000.0,-0.000511256221216172
93034500.0,0.00044234341476112604
93035000.0,0.00013500421482603997
93035500.0,0.0001345379278063774
93036000.0,0.00025997034390456975
93036500.0,0.00035728205693885684
93037000.0,-0.00020462820248212665
93037500.0,0.00018652735161595047
93038000.0,0.0001716456317808479
93038500.0,0.00022080802591517568
93039000.0,6.135178409749642e-05
93039500.0,-0.0003058143483940512
93040000.0,0.00011418496433179826
93040500.0,-9.940049494616687e-05
93041000.0,-0.00026493851328268647
93041500.0,4.610230462276377e-05
93042000.0,-1.457869257137645e-05
93042500.0,-4.2934307202813216e-06
93043000.0,-6.246323027880862e-05
93043500.0,-0.00024105104967020452
93044000.0,3.421038491069339e-05
93044500.0,0.0003192964068148285
93045000.0,-0.0004108056891709566
93045500.0,0.0007449887343682349
93046000.0,3.259651202824898e-05
93046500.0,0.0006641328800469637
93047000.0,0.0005047652521170676
93047500.0,0.0007793308468535542
93048000.0,0.000359516532626003
93048500.0,-0.0004886004026047885
93049000.0,0.00023950326431076974
93049500.0,-9.990922262659296e-05
93050000.0,-0.00015332824841607362
93050500.0,-4.424656799528748e-05
93051000.0,0.0005365048418752849
93051500.0,1.027810139930807e-05
93052000.0,-7.08046936779283e-05
93052500.0,0.00019007798982784152
93053000.0,0.0010792415123432875
93053500.0,0.0004017658648081124
93054000.0,-0.0002655036805663258
93054500.0,0.00023515915381722152
93055000.0,-0.00019292530487291515
93055500.0,0.0007826967048458755
93056000.0,-0.0002488116442691535
93056500.0,0.0003610200947150588
93057000.0,-0.00014521869888994843
93057500.0,0.0007063586381264031
93058000.0,0.0003656557819340378
93058500.0,0.00019121544028166682
93059000.0,0.00017834603204391897
93059500.0,0.0005487488815560937
93100000.0,-0.00028400018345564604
93100500.0,6.8738772824872285e-06
93101000.0,0.00027848436729982495
93101500.0,0.0002350998402107507
93102000.0,0.00025172921596094966
93102500.0,3.9391874452121556e-05
93103000.0,0.00021267661941237748
93103500.0,0.0003257435455452651
93104000.0,-0.0006452412926591933
