Time,Predict
93000000.0,-0.0005696538719348609
93000500.0,0.0007173752528615296
93001000.0,0.00037536019226536155
93001500.0,-2.6146431991946883e-05
93002000.0,0.00013753667008131742
93002500.0,0.00017334733274765313
93003000.0,0.0006874278769828379
93003500.0,0.0006115057040005922
93004000.0,0.000772736209910363
93004500.0,0.0005730560515075922
93005000.0,0.00021059834398329258
93005500.0,0.0005606796476058662
93006000.0,0.0007895110175013542
93006500.0,0.0004234219959471375
93007000.0,-0.0007144883857108653
93007500.0,-0.0003689767327159643
93008000.0,-0.001060719951055944
93008500.0,-0.0006234784377738833
93009000.0,-0.00024225864035543054
93009500.0,-0.0005722511559724808
93010000.0,0.0012269882718101144
93010500.0,-0.0009166035451926291
93011000.0,-0.0005142575828358531
93011500.0,0.00021915121760684997
93012000.0,0.0011915245559066534
93012500.0,0.0004679723351728171
93013000.0,-0.0007398230955004692
93013500.0,-8.753718429943547e-05
93014000.0,-0.00026498446823097765
93014500.0,-0.00045111170038580894
93015000.0,-0.0006894403486512601
93015500.0,-0.0005514955264516175
93016000.0,-0.0007067013066262007
93016500.0,-0.0003776361409109086
93017000.0,-0.0012784748105332255
93017500.0,-0.00021698737691622227
93018000.0,-0.0003217005869373679
93018500.0,-0.000329526694258675
93019000.0,-0.0008404817781411111
93019500.0,-0.0009532514377497137
93020000.0,-0.0003060332965105772
93020500.0,-0.00039059517439454794
93021000.0,-0.0006483980105258524
93021500.0,3.397283308004262e-06
93022000.0,-0.00018441212887410074
93022500.0,0.00011771104618674144
93023000.0,-0.0004715474497061223
93023500.0,-0.0006935127312317491
93024000.0,-0.00046885019401088357
93024500.0,-0.00040394708048552275
93025000.0,-0.000867813709191978
93025500.0,-0.00013165388372726738
93026000.0,-0.0002769864513538778
93026500.0,-0.00027860575937666
93027000.0,-0.0008353965822607279
93027500.0,-0.00012707291170954704
93028000.0,-0.0006836706888861954
93028500.0,-0.0002411658497294411
93029000.0,-5.0145470595452935e-05
93029500.0,-0.0003189261769875884
93030000.0,-0.0005884126294404268
93030500.0,-0.0005783424712717533
93031000.0,-0.0002256612351629883
93031500.0,-0.00021257024491205812
93032000.0,-0.00035273353569209576
93032500.0,-0.00013967657287139446
93033000.0,-7.085813558660448e-05
93033500.0,-0.001063574105501175
93034000.0,-0.0003034266410395503
93034500.0,0.0007177997031249106
93035000.0,5.8299654483562335e-05
93035500.0,0.0005425914423540235
93036000.0,-0.00033821756369434297
93036500.0,0.00028261987608857453
93037000.0,-4.596154758473858e-05
93037500.0,-0.00037503644125536084
93038000.0,0.0001507658016635105
93038500.0,0.0002826589916367084
93039000.0,0.000695068622007966
93039500.0,-0.0014941856497898698
93040000.0,-0.0003418753913138062
93040500.0,-0.0003338010283187032
93041000.0,-0.00019280388369224966
93041500.0,2.445409108986496e-06
93042000.0,-0.00037603158853016794
93042500.0,-0.00027469664928503335
93043000.0,-0.0004895780002698302
93043500.0,1.4150277820590418e-05
93044000.0,0.001112955971620977
93044500.0,-0.0006187089020386338
93045000.0,3.4914064599433914e-05
93045500.0,-0.00033709604758769274
93046000.0,0.00048184485058300197
93046500.0,0.0005633046966977417
93047000.0,-0.0007339324802160263
93047500.0,-9.813974429562222e-06
93048000.0,0.0006434046081267297
93048500.0,0.00017319577455054969
93049000.0,0.0004734221438411623
